Churn,InternetService,SeniorCitizen,gender,PhoneService,MultipleLines,Dependents,tenure,MonthlyCharges,Contract
0,1,0,1,1,0,1,43,79,0
0,2,1,1,1,0,0,61,82,1
0,2,0,1,1,1,0,44,65,0
0,2,0,0,1,1,1,9,76,1
0,2,0,0,1,0,1,72,116,2
1,1,0,0,1,0,0,7,95,0
0,2,0,1,1,0,0,9,44,2
0,2,0,0,1,0,1,51,20,0
0,1,0,1,0,0,0,66,29,0
0,1,0,1,1,1,0,14,25,2
0,2,0,0,1,0,1,10,20,1
0,2,0,0,1,0,0,17,19,0
0,1,0,1,1,0,0,48,95,1
0,1,0,1,1,1,0,19,20,1
0,1,0,1,1,0,1,1,19,0
0,2,0,1,1,1,1,63,20,0
0,1,1,1,1,1,0,67,105,0
0,2,0,0,1,0,1,63,64,0
0,2,1,0,1,1,1,71,69,1
0,1,0,1,1,0,1,36,54,0
0,2,1,1,1,0,0,16,92,0
0,2,0,0,1,0,0,2,21,0
0,2,0,1,1,0,0,72,105,0
0,1,0,0,1,1,1,24,55,0
1,1,0,1,1,1,0,42,102,0
0,1,0,0,1,0,1,45,21,0
1,2,0,1,1,0,0,59,100,0
0,1,0,0,1,1,0,63,96,0
0,1,0,1,1,1,0,1,20,0
0,2,0,1,1,0,0,43,60,2
0,1,0,0,1,1,1,71,87,2
0,2,0,0,1,1,0,12,44,2
0,1,0,1,1,1,1,25,19,0
0,2,0,1,1,0,1,72,84,2
0,2,0,0,1,0,0,6,55,1
0,1,0,1,1,0,1,30,25,2
0,1,1,0,1,1,0,46,100,0
1,2,0,1,1,0,0,2,73,2
0,2,0,0,1,1,0,47,106,2
0,2,0,0,0,0,1,51,34,0
0,1,0,0,1,1,0,42,21,0
0,2,0,0,1,0,0,62,101,0
0,2,0,0,1,0,0,5,21,2
0,2,0,1,1,0,1,53,72,2
1,2,0,0,1,0,0,10,99,2
1,1,0,1,1,1,1,18,57,0
0,2,0,1,1,1,0,1,20,0
0,2,0,0,1,0,1,51,86,0
0,2,1,1,1,0,0,61,86,0
0,1,0,1,1,1,0,7,45,1
1,2,0,1,1,0,1,50,104,2
0,2,0,1,1,0,0,4,80,2
1,2,1,0,1,0,0,47,85,0
0,2,0,0,1,0,1,32,62,1
1,2,0,0,0,0,0,2,45,0
1,1,1,1,0,1,0,27,36,0
0,1,0,0,1,0,1,10,56,1
1,2,0,0,1,0,0,1,80,0
1,1,0,0,1,1,1,21,74,2
0,2,0,1,1,1,1,12,21,1
1,1,0,1,1,1,0,1,20,0
0,2,1,0,1,0,0,51,20,1
0,1,0,0,1,0,1,3,59,0
0,2,0,0,1,0,1,72,107,0
1,1,0,0,1,1,0,1,44,0
1,2,0,1,1,0,0,5,85,0
1,2,1,0,1,1,0,1,85,0
0,2,0,1,1,0,0,66,25,2
0,2,0,1,1,1,0,61,75,0
1,2,0,1,1,0,1,32,100,2
0,1,0,0,1,0,0,65,19,0
0,1,1,0,1,1,0,41,101,0
1,2,0,0,1,0,0,14,90,0
1,2,0,1,1,0,1,2,90,0
0,1,0,0,1,1,0,29,58,0
0,1,0,0,1,1,0,10,51,0
1,1,0,1,1,0,1,32,70,0
0,2,0,1,1,0,0,7,20,2
0,1,0,0,1,0,0,71,77,0
0,1,0,1,1,0,0,11,20,0
0,1,0,1,1,0,0,2,21,0
0,2,0,1,1,0,1,1,21,0
0,1,0,1,1,1,1,23,20,0
0,2,0,0,1,0,1,62,101,0
0,1,0,0,1,1,0,7,79,0
0,2,0,0,1,0,1,71,114,0
1,2,0,0,1,0,0,2,87,0
0,2,0,0,1,0,1,72,69,2
0,1,0,0,1,1,1,71,20,0
1,2,1,1,1,0,0,12,80,0
1,2,0,0,1,1,1,3,44,0
0,2,0,0,1,1,0,21,99,0
0,2,0,1,1,0,0,8,20,2
0,2,0,1,1,0,0,10,20,0
1,2,0,1,1,0,0,3,50,1
1,2,0,1,1,0,0,52,84,0
0,2,0,1,1,1,0,58,19,2
0,1,0,0,1,1,0,36,76,0
0,2,0,1,1,0,0,61,81,0
0,1,0,1,1,1,1,62,20,2
0,2,1,0,1,0,0,72,115,2
0,2,0,0,1,0,0,59,93,1
0,2,0,1,1,0,0,13,20,0
0,2,0,1,1,1,1,34,90,2
1,2,0,0,1,1,1,1,46,1
1,2,0,1,1,0,0,22,54,0
0,1,0,0,1,1,0,71,24,1
1,2,1,1,1,0,0,49,90,0
0,2,1,0,1,0,0,9,90,0
1,2,0,1,1,1,0,4,78,2
0,1,0,1,1,1,1,72,25,0
1,2,0,0,1,1,0,25,100,2
1,2,1,1,0,0,0,1,25,1
0,2,0,1,1,0,0,42,20,0
0,2,1,0,1,0,0,35,99,0
0,1,0,0,0,0,1,1,25,1
0,2,0,0,1,0,0,3,19,0
0,2,0,1,1,0,0,44,60,2
0,1,0,1,1,0,1,45,95,0
1,1,0,1,0,1,1,1,30,0
0,2,0,1,1,1,0,71,91,2
0,2,0,0,1,0,0,18,96,0
0,1,0,0,1,1,0,2,75,1
1,2,0,0,1,0,1,1,50,2
0,2,0,0,1,0,0,33,100,0
0,2,0,1,1,0,0,72,89,0
0,2,1,1,0,0,0,71,56,2
1,1,0,0,1,1,1,2,74,0
0,1,0,0,1,1,1,57,20,0
0,1,0,0,1,0,1,52,51,1
1,2,0,1,1,1,0,49,104,0
1,2,0,0,1,0,0,1,71,0
1,2,0,0,1,0,0,1,21,2
0,1,0,0,1,1,1,7,21,1
0,2,1,1,1,1,0,18,94,2
0,1,0,1,1,1,0,2,70,0
0,2,0,1,1,0,0,37,55,0
1,2,0,1,1,0,0,1,24,0
0,2,0,0,0,0,1,48,45,0
0,2,0,1,1,1,0,37,96,0
0,2,0,1,1,0,0,3,74,0
1,2,0,1,1,0,0,35,55,1
0,2,0,0,1,0,0,15,20,2
0,1,0,1,1,1,0,1,20,0
0,2,0,1,1,0,1,72,21,2
0,1,0,1,1,1,0,18,19,1
1,1,0,0,1,0,0,2,86,2
0,1,0,1,1,0,0,35,55,0
1,2,0,0,1,1,0,11,49,2
0,1,1,0,1,0,0,26,79,0
0,2,1,1,1,0,0,37,72,1
0,1,1,0,1,1,0,56,100,0
0,1,0,1,1,0,1,69,60,2
0,2,0,0,1,0,1,71,20,0
0,1,0,1,1,0,1,62,116,0
0,1,0,1,0,0,0,50,35,0
0,1,0,0,1,1,1,62,111,0
0,2,0,0,1,0,0,54,100,0
0,2,0,1,1,0,0,63,87,1
0,1,0,1,1,0,1,22,58,0
0,1,0,0,1,1,0,30,19,0
0,1,1,1,1,0,0,57,54,0
0,2,1,0,1,0,0,58,98,1
0,1,1,1,0,0,0,55,45,0
1,1,0,0,1,1,0,37,102,0
0,2,0,1,1,0,0,2,54,1
0,2,1,1,1,0,0,49,88,1
1,1,1,1,1,1,0,24,79,0
0,1,0,0,1,0,0,29,55,0
1,1,0,1,1,1,0,1,45,0
0,2,0,1,1,0,0,72,110,0
0,1,0,0,1,1,0,11,64,0
1,1,0,0,1,0,1,7,69,1
0,2,0,0,1,0,1,59,21,0
0,1,0,0,1,1,0,68,56,2
0,1,0,0,1,1,1,67,94,0
1,2,1,0,1,0,0,2,79,0
0,1,1,1,1,1,0,31,91,0
0,2,0,1,1,0,1,16,64,1
1,2,0,0,1,1,0,1,80,2
1,2,0,1,1,1,0,17,94,2
0,1,1,0,1,1,0,7,89,0
0,2,0,1,1,0,0,1,21,0
0,1,0,0,0,1,0,10,36,0
0,2,0,0,1,0,0,2,90,0
0,2,0,0,1,1,1,59,90,1
1,2,1,0,1,0,0,3,75,0
0,1,0,0,1,1,0,72,85,0
0,2,0,0,1,0,0,22,89,0
0,2,0,1,1,1,0,13,51,1
0,2,0,0,1,0,0,10,45,2
0,2,0,0,0,0,1,35,46,0
0,2,0,1,1,0,0,71,99,2
1,1,1,1,1,1,0,32,75,0
0,1,0,1,1,0,0,5,56,1
0,1,1,0,1,0,0,31,85,0
0,1,0,1,1,1,0,46,45,0
1,2,1,0,1,0,0,20,79,1
0,2,0,1,1,0,0,10,80,1
1,1,0,1,1,0,1,47,107,0
0,1,0,0,1,0,0,23,90,1
0,2,0,0,1,0,0,21,94,2
0,1,0,0,1,1,0,63,90,1
1,1,1,0,1,1,0,2,50,0
0,1,0,0,1,1,0,5,20,2
0,2,1,0,1,0,0,4,80,2
0,2,0,0,0,0,0,52,66,1
0,2,0,1,1,0,0,26,20,0
1,2,1,0,1,0,0,2,70,1
0,2,0,0,1,0,0,1,20,0
0,2,0,1,0,0,0,44,54,1
1,2,0,1,0,0,0,2,25,0
0,2,0,0,1,0,0,2,20,2
0,2,0,0,1,0,0,33,108,0
0,1,0,1,1,1,0,30,95,0
1,2,1,0,1,0,0,14,100,0
1,2,0,1,1,0,0,1,20,0
0,2,0,1,1,1,0,12,95,2
0,1,0,1,1,1,0,41,89,1
0,2,0,1,1,0,1,9,103,1
0,2,1,0,1,1,0,69,110,2
1,1,0,1,1,1,0,1,80,0
0,1,0,1,1,1,0,2,20,0
1,2,0,0,1,0,0,2,49,0
0,1,0,1,1,0,0,30,56,0
0,1,0,0,1,1,0,51,94,0
0,1,1,0,1,1,0,50,101,2
0,1,0,0,1,0,0,69,24,1
0,2,0,0,1,0,0,70,110,2
0,1,0,1,1,0,0,52,61,1
1,2,0,1,1,0,0,18,49,0
0,2,0,1,1,0,0,46,89,0
0,2,0,1,1,0,1,55,19,0
1,2,1,0,1,0,0,5,76,2
1,1,1,0,1,1,0,3,87,0
0,1,0,1,1,0,0,6,19,0
0,2,0,1,1,0,1,70,84,0
0,1,0,0,1,1,1,59,72,2
0,1,0,0,0,1,0,40,55,0
0,2,0,1,1,0,0,71,20,2
0,1,0,1,1,0,0,5,80,0
0,2,0,0,1,0,1,10,86,2
0,1,1,0,1,1,1,65,107,0
0,1,0,1,0,0,0,5,24,0
0,2,0,1,1,0,1,1,50,1
0,2,0,1,1,1,1,57,19,1
0,2,0,0,1,0,0,62,81,0
0,1,1,1,1,0,0,30,69,0
0,2,0,1,0,0,0,29,34,2
0,1,0,0,1,1,1,56,25,0
0,1,0,1,0,1,0,58,45,0
0,1,1,1,1,1,0,35,73,1
0,1,0,1,1,1,1,67,105,0
0,1,0,0,1,0,0,70,85,0
0,2,0,1,1,0,1,24,56,0
0,1,0,1,1,1,0,34,57,0
0,2,1,0,1,1,0,71,100,1
0,1,1,0,1,1,0,4,83,0
1,1,0,1,1,1,0,12,81,0
1,2,0,1,1,0,0,15,52,0
0,1,0,1,1,1,1,46,25,0
0,1,0,1,1,1,1,44,62,0
0,1,0,1,1,1,0,40,103,2
1,2,1,0,1,1,0,14,105,2
0,1,1,0,1,0,0,68,61,0
0,2,0,1,1,0,0,33,61,0
0,1,0,0,1,1,1,29,20,1
0,2,0,0,1,0,0,59,107,1
0,2,0,1,1,0,0,25,74,0
0,2,0,0,1,1,0,7,69,1
0,1,1,1,1,1,0,16,70,0
0,2,0,1,1,0,1,38,74,0
0,1,0,0,1,1,0,10,68,2
0,2,0,1,1,0,0,69,20,2
0,2,1,1,0,0,0,54,55,0
0,2,0,0,1,0,1,53,85,0
1,2,0,1,1,1,1,1,20,2
0,1,0,0,1,0,0,41,75,0
0,1,0,0,1,1,1,31,20,0
0,1,1,1,1,0,0,20,107,1
0,2,0,1,0,0,1,19,25,1
0,2,0,0,1,0,0,50,76,2
0,2,0,1,1,1,1,27,20,2
1,1,0,1,1,1,0,54,110,0
0,1,1,0,1,0,0,42,95,0
0,2,0,0,1,0,1,1,19,0
0,2,0,1,1,0,1,12,19,0
1,2,0,1,1,0,1,49,101,0
0,2,0,1,1,1,0,27,69,0
0,1,0,0,1,0,0,24,20,0
0,1,0,1,1,1,1,67,105,1
0,2,0,0,1,0,0,2,45,2
0,1,0,1,1,0,0,72,114,0
0,2,1,0,1,0,0,52,106,1
1,2,0,1,1,0,0,10,74,0
0,2,1,1,1,0,0,72,74,0
1,2,0,0,1,0,0,7,75,2
0,2,1,1,1,0,1,72,116,0
0,1,0,0,1,0,1,51,81,0
0,2,1,0,1,0,0,26,98,1
0,2,1,0,1,0,0,52,109,0
0,1,0,1,1,1,1,47,21,0
0,1,0,1,1,1,0,36,19,1
1,2,0,0,1,0,0,3,20,0
0,2,1,0,1,0,0,1,71,2
1,2,1,1,0,1,0,12,44,2
0,2,0,1,1,1,0,72,112,1
0,1,0,1,1,1,0,12,20,0
1,1,1,1,1,1,0,1,95,2
0,2,0,1,1,0,0,30,70,1
0,2,0,0,1,0,0,42,50,0
1,1,0,1,1,1,0,3,69,0
1,1,1,1,1,1,0,13,89,0
1,2,0,0,1,1,0,12,100,0
1,1,1,1,1,1,0,57,101,0
1,2,1,1,1,1,0,32,85,2
0,2,0,1,1,0,0,68,77,2
0,2,0,0,1,1,1,8,20,2
1,1,0,0,1,0,0,1,20,0
0,2,0,1,1,0,1,46,20,2
0,1,0,1,1,1,0,10,95,1
0,1,1,1,0,1,0,4,30,2
0,1,1,1,1,1,0,1,46,0
1,1,1,0,1,1,0,4,85,1
0,1,0,0,1,1,0,68,20,1
0,2,0,1,1,0,1,58,94,1
0,1,0,1,0,1,0,1,24,2
0,2,1,1,1,0,0,12,73,0
0,2,0,1,1,0,1,72,114,0
1,1,0,0,1,1,0,5,100,0
0,2,0,0,1,0,1,20,20,2
0,2,0,1,1,0,1,27,19,0
0,2,0,0,1,0,0,31,85,0
0,1,0,0,1,1,0,70,98,2
0,2,0,1,1,0,1,67,69,1
0,1,0,1,1,1,0,3,50,0
1,2,0,1,1,0,0,1,20,2
0,1,0,1,1,1,1,28,54,0
0,1,0,1,1,0,1,29,20,0
1,2,0,0,1,0,0,4,75,0
0,2,0,0,1,0,0,50,80,1
0,2,1,0,1,1,0,34,64,0
0,2,0,1,1,0,1,67,90,1
0,2,0,1,1,0,1,72,104,0
1,2,1,0,1,0,0,4,100,1
0,1,1,0,1,1,0,7,84,1
0,2,0,0,1,1,0,47,104,0
0,2,0,0,1,1,1,11,51,2
1,1,0,1,1,1,0,40,105,1
1,1,1,1,1,1,0,40,102,1
0,2,0,0,1,0,0,41,20,0
0,1,0,1,1,1,0,31,94,0
0,2,0,1,1,0,0,62,23,0
0,1,0,0,1,1,0,61,104,1
0,1,0,0,0,1,1,67,36,2
0,1,1,0,1,1,0,72,24,0
0,2,0,1,0,0,0,62,39,0
1,1,1,0,1,0,0,2,70,0
0,1,0,0,1,1,0,59,100,1
0,1,0,1,1,1,0,4,56,0
0,1,0,1,1,0,0,72,90,1
0,2,0,1,1,0,1,70,65,0
0,2,0,1,1,0,0,71,24,1
1,1,0,1,1,0,1,38,99,1
1,1,1,1,1,0,0,19,91,2
1,2,0,1,1,0,0,3,70,1
0,1,0,0,1,1,1,4,58,0
1,1,0,0,1,0,0,4,46,1
1,1,0,1,1,1,1,18,95,0
0,2,0,1,1,0,0,51,25,2
1,1,0,0,1,0,0,13,85,0
0,1,0,1,1,1,0,3,80,0
1,2,1,0,1,0,0,10,85,2
0,2,0,1,1,0,0,61,99,2
0,1,0,1,1,1,0,12,20,0
1,1,0,1,0,0,1,31,35,0
0,1,0,1,1,1,0,1,20,0
0,2,0,1,0,0,0,72,66,1
1,1,1,1,1,1,0,14,90,2
1,1,0,1,1,1,0,11,80,0
0,1,1,1,1,1,1,56,95,2
0,1,0,1,1,1,0,31,81,0
0,1,0,1,1,1,0,4,20,1
0,1,1,1,1,1,0,21,65,0
0,1,0,0,1,1,1,22,21,0
1,1,0,1,1,1,1,1,70,2
0,2,1,1,1,1,0,23,90,1
0,2,0,0,0,0,0,29,40,0
0,2,1,1,1,0,0,47,60,1
0,1,1,0,1,1,0,65,109,1
0,2,0,0,0,0,0,1,30,1
0,2,0,1,1,0,1,8,54,1
0,2,0,0,1,1,1,24,83,2
1,2,1,1,1,0,0,9,84,0
1,2,1,1,1,0,0,5,50,0
1,2,1,0,1,0,0,25,90,0
1,1,0,0,1,1,0,2,69,0
0,2,0,0,1,0,1,6,20,2
0,1,0,1,1,1,1,41,20,1
0,2,0,0,1,1,0,11,45,0
1,2,1,0,1,0,0,29,99,1
0,1,0,0,1,0,1,30,20,0
0,1,0,0,1,1,1,72,116,0
0,2,0,1,1,1,1,70,98,2
0,2,0,0,1,1,0,25,54,1
1,2,0,0,0,1,1,12,29,2
0,1,0,0,1,1,0,12,20,0
1,2,0,0,1,0,0,63,108,0
1,2,0,0,1,0,0,47,99,0
0,2,0,1,1,0,0,72,99,2
0,1,0,0,1,0,0,18,50,0
0,2,0,0,1,0,0,71,85,0
1,1,0,1,1,0,0,1,75,0
0,1,0,1,1,1,1,42,54,1
0,2,0,0,1,0,0,19,89,2
0,1,0,1,1,1,1,72,105,1
0,2,0,0,1,0,0,70,114,1
0,1,1,0,1,1,1,56,73,1
0,1,0,0,0,1,0,46,46,2
0,1,0,0,1,1,0,2,20,0
0,2,0,0,1,0,1,72,108,1
0,2,1,1,1,0,0,69,85,2
0,1,0,0,1,1,0,1,20,0
1,1,0,0,1,1,0,53,21,0
0,1,0,0,1,0,0,29,20,0
0,1,0,1,0,1,0,35,49,0
0,2,0,1,1,0,0,9,88,0
0,2,0,1,1,0,0,19,89,0
0,1,0,0,1,0,0,61,115,0
0,2,0,1,1,0,0,8,55,2
0,1,0,0,1,1,0,29,101,0
0,1,0,1,1,0,0,72,108,0
1,2,0,1,1,0,1,1,100,2
0,2,0,0,1,0,0,7,67,2
0,2,0,1,1,1,0,16,49,0
0,2,0,1,0,0,1,21,26,0
1,2,0,0,0,0,0,7,40,0
1,1,1,1,1,0,0,7,90,0
0,2,0,1,1,0,1,32,91,2
1,2,0,1,1,0,0,67,116,0
0,1,0,0,1,1,1,67,109,1
0,2,0,1,1,0,0,24,55,0
0,2,0,1,1,0,0,17,21,2
0,1,0,1,1,1,0,24,50,2
0,2,0,1,1,0,0,28,97,2
0,1,1,0,1,0,0,38,95,1
1,2,0,0,1,0,1,38,80,0
1,1,0,1,1,1,0,1,79,1
1,2,0,1,1,1,1,72,103,1
1,2,0,0,1,0,0,8,101,1
0,2,1,1,1,0,0,62,90,0
0,2,0,1,1,0,0,67,88,2
0,2,0,0,1,1,1,18,20,1
0,2,0,1,1,0,0,2,64,0
0,1,0,1,0,0,1,33,34,0
0,2,0,0,1,0,0,71,24,2
0,2,0,0,1,0,0,7,21,1
1,1,0,1,1,0,0,5,70,0
0,1,0,0,1,1,1,17,93,2
0,1,0,1,1,0,0,12,20,1
0,2,1,0,1,0,0,50,109,0
0,2,0,1,1,0,0,45,51,0
0,2,0,1,1,0,0,56,99,2
0,1,0,0,1,1,1,59,76,0
1,2,0,1,1,1,0,1,87,1
1,1,0,1,1,1,0,1,81,0
0,2,0,1,1,0,1,67,90,0
0,2,0,1,0,0,1,39,45,2
0,2,0,0,1,0,1,36,93,2
0,1,0,0,1,0,1,72,70,0
1,2,1,1,1,1,0,66,100,2
0,1,0,0,1,1,0,9,20,2
0,2,0,0,1,0,0,68,26,1
0,1,0,1,1,1,0,7,24,2
0,2,0,1,1,1,0,1,20,2
1,1,0,1,1,0,0,4,50,1
0,1,0,1,1,0,0,39,73,0
0,2,0,0,1,0,1,7,21,0
0,1,1,1,1,0,0,72,84,0
1,1,1,1,1,1,0,46,101,0
0,2,0,1,1,0,1,61,98,1
0,2,0,1,1,0,0,20,20,2
1,2,0,1,1,0,0,43,100,0
0,2,0,1,1,0,1,62,21,0
0,1,0,0,0,1,1,69,46,0
0,2,0,1,1,0,1,2,61,1
0,2,1,1,1,1,0,32,81,2
1,2,0,1,1,1,0,10,104,2
0,1,0,1,1,1,1,68,100,0
1,2,0,1,1,0,0,13,75,2
1,2,0,1,1,0,0,2,54,2
0,2,0,1,1,1,0,34,26,2
0,1,0,0,1,0,1,72,90,0
0,2,0,1,1,0,0,64,105,0
0,1,0,1,1,1,1,60,21,0
0,1,0,0,1,1,0,3,65,1
0,1,0,0,1,1,0,2,70,0
0,1,0,0,1,0,0,65,96,2
0,1,0,1,1,1,1,50,25,0
0,2,0,0,1,0,0,63,81,0
0,2,1,0,1,1,0,60,89,1
0,2,0,0,1,0,0,22,26,0
1,2,1,0,1,1,0,8,81,2
0,1,0,0,1,1,0,23,74,1
1,1,0,1,1,0,0,4,74,0
0,1,1,1,1,1,0,2,19,0
0,2,0,0,1,0,1,20,20,1
0,1,0,0,1,1,1,0,81,0
1,2,0,0,1,1,1,2,20,0
0,1,0,0,1,1,0,62,26,0
0,2,1,0,1,0,0,14,80,0
0,2,0,0,1,0,0,56,20,0
1,2,1,0,1,0,0,34,94,0
0,1,0,1,1,0,0,63,90,0
0,1,0,0,0,1,1,49,36,0
0,2,0,1,1,0,0,34,101,1
0,2,0,1,1,0,0,1,44,2
0,1,0,1,1,0,1,72,91,0
0,1,0,1,1,1,1,13,50,0
1,1,0,0,1,0,1,68,83,0
1,2,0,0,1,0,0,4,70,1
0,1,0,1,1,0,0,18,55,0
1,2,0,1,1,0,0,19,100,0
1,2,1,0,1,0,0,40,79,1
0,1,0,0,1,0,1,14,20,0
0,2,0,0,1,0,0,46,45,2
1,2,0,1,1,0,0,1,85,2
0,2,0,0,1,1,0,8,65,0
0,1,0,1,1,0,1,23,60,1
0,1,1,0,1,1,0,56,73,1
0,1,0,1,1,1,0,3,84,2
0,2,0,0,1,0,0,55,65,2
0,2,0,1,1,1,0,4,49,2
0,1,0,0,0,1,1,72,65,0
0,1,0,0,1,0,0,17,19,2
0,2,0,0,1,0,1,65,99,0
1,1,0,1,1,1,0,1,20,1
0,1,0,0,1,0,0,52,80,0
0,1,0,1,1,1,0,25,20,1
0,2,0,0,1,1,0,58,94,0
0,1,0,0,0,0,0,71,48,1
0,2,0,1,1,0,0,3,74,2
0,1,0,1,1,1,1,17,67,0
0,1,0,1,1,1,0,1,70,2
0,1,0,1,1,1,0,17,80,2
0,2,0,0,1,0,1,13,54,2
1,2,1,0,1,0,0,1,70,2
0,1,0,1,1,0,0,29,59,0
1,1,0,0,1,1,0,57,113,2
0,1,0,0,1,1,0,12,51,0
1,2,1,1,1,1,0,13,90,2
0,1,0,1,1,1,0,53,25,0
0,1,0,1,1,0,0,57,60,0
1,2,1,0,1,1,0,65,106,2
1,2,0,0,1,1,0,4,60,0
0,2,1,0,1,0,0,13,55,1
0,2,0,0,1,0,1,8,19,0
0,1,0,0,1,0,0,60,106,1
1,1,0,0,1,1,0,15,88,0
1,1,0,0,1,0,0,1,70,1
0,2,0,0,1,0,0,4,20,0
0,2,0,1,0,1,1,34,30,0
0,1,0,1,1,0,1,1,45,0
0,1,1,0,1,1,0,35,108,0
0,2,0,1,1,0,1,2,55,0
0,2,0,0,1,1,1,34,21,2
0,2,0,1,1,1,0,15,20,2
0,2,0,0,1,0,0,42,66,0
0,1,0,0,1,1,0,70,20,0
0,1,0,1,1,1,1,34,79,2
1,2,0,1,1,0,0,1,20,0
0,2,1,1,1,0,0,42,79,0
0,1,0,0,1,1,0,1,19,1
0,1,0,0,1,0,1,57,53,2
1,1,0,0,1,1,0,14,65,0
0,1,0,1,1,1,0,10,57,1
0,2,0,0,1,0,0,22,65,1
1,2,0,0,1,0,0,15,20,2
0,1,0,1,1,0,0,60,24,0
1,2,1,1,1,0,0,9,99,0
0,2,0,1,1,0,0,59,61,0
1,2,0,1,1,0,0,34,106,0
1,2,0,0,1,0,0,1,100,0
0,1,0,0,1,0,0,48,97,0
0,2,0,1,1,0,1,71,90,2
0,2,0,0,0,0,1,71,60,2
1,2,0,0,1,1,0,9,44,1
0,2,0,0,1,0,0,10,24,0
0,2,0,0,1,0,0,72,115,2
0,2,0,1,0,0,0,3,30,1
0,2,0,1,0,0,0,57,54,1
0,1,0,0,1,1,0,35,57,1
0,1,0,1,1,0,0,50,70,0
0,1,0,1,1,0,0,9,86,0
0,1,0,1,1,0,1,12,49,2
0,1,1,1,1,1,0,60,98,0
1,2,0,1,0,1,0,46,30,0
0,2,0,0,0,0,0,12,34,0
0,1,0,0,1,1,0,11,54,0
0,2,0,1,0,1,0,39,41,0
1,1,0,1,1,0,1,50,104,0
0,2,0,0,1,1,0,19,87,2
0,1,0,1,1,0,1,72,105,2
1,1,1,1,1,0,0,7,96,0
0,2,0,1,1,0,0,37,67,0
0,1,0,1,1,1,1,31,26,0
1,2,0,0,1,0,0,1,70,1
0,1,1,0,1,1,0,72,112,0
0,1,0,0,1,1,1,32,61,2
0,2,0,1,1,0,0,46,73,0
0,2,0,0,1,1,0,27,96,2
0,2,0,1,1,0,1,69,21,1
1,1,1,0,1,1,0,4,89,1
0,2,0,1,1,0,0,14,93,0
0,2,0,0,1,0,0,32,20,0
0,2,0,1,1,0,0,67,19,0
0,2,0,0,1,1,0,1,20,2
0,1,0,1,1,1,0,43,91,0
0,1,0,1,1,0,0,21,20,0
0,1,0,1,1,0,0,2,49,0
0,2,0,0,0,1,0,12,50,2
0,2,0,0,0,0,0,28,36,1
0,2,1,0,1,0,0,30,104,0
1,1,0,1,1,0,0,16,89,0
1,2,0,1,1,0,1,31,79,2
0,2,0,0,1,0,1,14,59,0
0,1,1,0,1,0,0,72,110,0
0,2,0,0,1,0,1,53,21,1
0,1,0,1,0,1,0,68,40,1
0,2,0,0,1,0,0,50,90,1
0,2,1,0,1,0,0,70,106,0
0,2,0,0,1,0,0,65,60,1
1,2,0,0,1,1,0,1,70,2
0,2,0,0,1,0,0,36,95,0
0,1,0,0,0,0,0,57,59,0
0,2,0,0,1,1,0,9,88,2
1,2,0,1,1,1,1,3,55,0
0,1,0,0,1,0,1,19,25,2
0,2,0,0,1,0,0,68,119,0
1,2,1,1,1,0,0,29,96,2
0,2,1,0,1,1,0,17,83,0
0,1,1,1,1,0,0,71,115,1
1,1,0,1,1,1,1,1,89,0
0,2,0,0,1,0,1,49,79,0
1,1,0,0,1,1,0,13,84,1
0,2,0,1,1,0,0,39,100,0
0,1,0,0,1,0,1,49,20,0
0,1,0,0,1,0,1,22,85,0
0,2,0,1,1,0,1,61,68,2
1,2,0,1,1,1,0,1,21,1
1,2,0,0,1,1,0,2,104,1
0,1,0,0,1,1,1,7,20,1
0,2,1,1,1,0,0,71,25,1
0,2,0,1,1,0,0,17,20,0
1,1,0,0,1,1,0,3,76,1
0,2,0,1,1,0,0,72,25,1
0,2,1,1,1,0,0,40,56,2
0,1,0,1,1,1,0,14,20,0
0,1,0,0,1,1,0,65,108,0
0,2,0,0,1,1,0,47,100,2
0,2,0,1,1,0,0,25,20,0
0,1,1,1,1,1,0,2,73,2
1,1,1,1,0,0,0,46,60,0
0,2,0,0,1,0,1,55,21,1
0,2,0,0,1,0,0,63,110,0
0,1,0,1,1,1,1,62,86,2
1,2,0,0,0,1,0,48,45,2
0,1,0,1,1,0,0,18,78,0
0,1,0,1,1,1,0,71,86,0
0,1,0,1,1,0,1,35,90,0
0,2,0,0,1,0,0,27,57,0
0,1,0,1,1,0,1,68,92,0
0,2,0,0,1,1,0,3,20,2
0,1,0,0,1,0,0,39,21,0
0,2,0,0,1,0,0,53,94,1
1,2,0,0,1,0,1,28,90,0
0,2,0,1,1,0,0,5,75,1
0,2,0,1,1,0,0,10,20,0
0,2,0,1,0,0,0,50,35,2
0,2,0,1,1,0,0,19,79,2
0,1,0,1,1,0,1,17,70,0
0,1,0,1,1,0,0,20,52,0
0,1,0,0,1,1,1,63,20,2
0,2,0,1,1,0,0,72,87,0
0,1,0,1,1,0,0,52,92,0
0,2,0,0,1,0,1,59,20,0
0,1,0,1,1,1,1,30,64,0
0,2,1,0,1,0,0,19,95,0
0,2,0,1,1,1,1,47,113,2
0,2,0,1,0,0,0,43,44,0
0,2,0,1,0,1,0,57,58,2
0,1,0,1,1,1,0,59,54,1
0,1,0,0,1,1,0,12,85,0
0,1,0,1,1,0,0,43,56,0
0,1,0,1,1,1,0,64,87,0
0,2,0,1,1,1,1,6,20,1
1,2,1,1,1,1,0,1,70,2
